app_id,submit_time,service,num_jobs,sleep_time,model_name
300,1646306.0,664325.4078489875,2,1.0,Inception4Model256
301,1646315.0,127.4326305080496,2,9.0,VggnetModel256
302,1646329.0,630035.8908303943,2,14.0,GooglenetModel128
303,1646331.0,582.5491680367983,2,2.0,VggnetModel256
304,1646494.0,628324.7519604062,2,163.0,DcganModel256
305,1646496.0,618053.719362491,2,2.0,VggnetModel256
306,1646501.0,506861.1971172697,2,5.0,DeepspeechModel64
307,1646504.0,140.1875265954894,2,3.0,VideopredictionModel64
308,1646505.0,506849.2714274374,2,1.0,DeepspeechModel64
309,1646510.0,674004.3387967787,2,5.0,Resnet50Model128
310,1687837.0,5738831.746826965,8,41327.0,Resnet50Model128
311,1687837.0,4214636.747761537,8,0.0,VggnetModel256
312,1687855.0,23897823.48229266,8,18.0,VggnetModel256
313,1687883.0,5724311.684282346,8,28.0,Resnet50Model128
314,1687886.0,2750633.1281688293,8,3.0,TransformerModel256
315,1688640.0,625421.5785524659,2,754.0,ChatbotModel256
316,1688643.0,785977.1579813984,2,3.0,VggnetModel256
317,1688722.0,690922.5123006474,2,79.0,Resnet50Model128
318,1729967.0,2167103.973591723,8,41245.0,VggnetModel256
319,1730048.0,1087318.6207065003,8,81.0,VideopredictionModel64
320,1730062.0,1247115.6244618814,8,14.0,VideopredictionModel64
321,1730092.0,737.7589714887733,8,30.0,TransformerModel256
322,1733430.0,2431.3565865416936,16,3338.0,Resnet50Model128
323,1734113.0,3398.58860815407,24,683.0,Resnet50Model128
324,1734278.0,383.6226112662178,8,165.0,VggnetModel256
325,1737622.0,2678.53159671973,16,3344.0,TransformerModel256
326,1738576.0,1889.262445785404,16,954.0,GooglenetModel128
327,1739933.0,773.8245967869404,16,1357.0,DeepspeechModel64
328,1741132.0,2225.5446355097756,16,1199.0,TransformerModel256
329,1742146.0,1162.0100309298828,16,1014.0,TransformerModel256
330,1742425.0,3583.631952036845,16,279.0,Inception4Model256
331,1744310.0,3860.3111446351113,16,1885.0,GooglenetModel128
332,1745221.0,6281.757723592852,16,911.0,Resnet50Model128
333,1747633.0,2948.077517513662,16,2412.0,VideopredictionModel64
334,1755255.0,901.5527576494379,16,7622.0,VideopredictionModel64
335,1767582.0,889716.2220475139,4,12327.0,DeepspeechModel64
336,1769033.0,880029.5478908628,4,1451.0,Inception4Model256
337,1770330.0,3539.2441815083016,4,1297.0,DeepspeechModel64
338,1770381.0,3975.4080408792897,2,51.0,DcganModel256
339,1770396.0,4289.979577872519,2,15.0,Resnet50Model128
340,1770401.0,4291.961092689088,2,5.0,Resnet50Model128
341,1770407.0,3083.54108658532,2,6.0,ChatbotModel256
342,1770430.0,3867.7379132499127,2,23.0,VideopredictionModel64
343,1770433.0,4032.1856321313976,2,3.0,TransformerModel256
344,1770435.0,3892.1566289458588,2,2.0,VggnetModel256
345,1770441.0,3819.2114617360894,2,6.0,VideopredictionModel64
346,1770447.0,6654.594023256907,4,6.0,TransformerModel256
347,1770478.0,3106.6422013052147,2,31.0,DeepspeechModel64
348,1770525.0,6533.183878107167,4,47.0,ChatbotModel256
349,1770534.0,6645.218057610719,4,9.0,DeepspeechModel64
350,1770574.0,7166.04707012488,4,40.0,GooglenetModel128
351,1774471.0,724062.1558171746,4,3897.0,Resnet50Model128
352,1774474.0,643429.7552323792,4,3.0,Resnet50Model128
353,1774638.0,593425.24437257,4,164.0,Inception4Model256
354,1774640.0,156928.92469086027,4,2.0,TransformerModel256
355,1774667.0,875163.0946119118,4,27.0,Inception4Model256
356,1774669.0,164965.46191135733,4,2.0,Resnet50Model128
357,1774670.0,756395.2194143969,4,1.0,TransformerModel256
358,1774802.0,213582.46760716056,4,132.0,ChatbotModel256
359,1774804.0,183570.56291186903,4,2.0,Inception4Model256
360,1774804.0,291896.0965988647,4,0.0,ChatbotModel256
361,1774822.0,448745.51392891444,4,18.0,GooglenetModel128
362,1774829.0,450524.7259170457,4,7.0,DcganModel256
363,1801869.0,976.1580347453639,16,27040.0,Resnet50Model128
364,1806026.0,687.6941208344622,16,4157.0,DcganModel256
365,1807366.0,211.65385449170634,8,1340.0,VggnetModel256
366,1808995.0,540.9316545896627,16,1629.0,VideopredictionModel64
367,1819445.0,10964.371552938648,8,10450.0,Resnet50Model128
368,1819598.0,11462.379057316473,8,153.0,VggnetModel256
369,1820003.0,187.0320109958071,8,405.0,Inception4Model256
370,1822810.0,59305.107508381596,8,2807.0,DeepspeechModel64
371,1822816.0,181976.4595323684,8,6.0,Resnet50Model128
372,1822827.0,6302199.470512884,8,11.0,Inception4Model256
373,1822851.0,141905.3457992217,8,24.0,GooglenetModel128
374,1822860.0,197490.217610656,8,9.0,Inception4Model256
375,1822866.0,4600539.039222335,8,6.0,GooglenetModel128
376,1822869.0,2892549.427806289,8,3.0,DeepspeechModel64
377,1822892.0,5243853.663692633,8,23.0,TransformerModel256
378,1822910.0,70101.06153821312,8,18.0,GooglenetModel128
379,1822924.0,3838909.311043465,8,14.0,DcganModel256
380,1822961.0,3783006.9640201596,8,37.0,DcganModel256
381,1822994.0,842.3006136842426,8,33.0,VideopredictionModel64
382,1823022.0,5287285.253959599,8,28.0,VggnetModel256
383,1840047.0,84844.99687389284,16,17025.0,DcganModel256
384,1856020.0,325.2424639580603,4,15973.0,VideopredictionModel64
385,1856539.0,814064.054442253,4,519.0,ChatbotModel256
386,1856559.0,56504.964966332744,8,20.0,VggnetModel256
387,1856572.0,56405.752222039744,8,13.0,VggnetModel256
388,1856583.0,39979.84234076883,8,11.0,DcganModel256
389,1856588.0,2354.6491312202334,8,5.0,VggnetModel256
390,1856591.0,31439.537385888314,8,3.0,VideopredictionModel64
391,1865418.0,1613.5794215956985,8,8827.0,GooglenetModel128
392,1865425.0,5266404.278377403,8,7.0,VggnetModel256
393,1865430.0,4744617.734558112,8,5.0,Resnet50Model128
394,1865433.0,3739555.508990801,8,3.0,DcganModel256
395,1868745.0,1635.9902468956388,8,3312.0,GooglenetModel128
396,1869016.0,5914333.815406222,8,271.0,VideopredictionModel64
397,1871080.0,507.5522546356582,8,2064.0,DeepspeechModel64
398,1883811.0,64090.28263256628,16,12731.0,Inception4Model256
399,1886215.0,17670.26812895543,16,2404.0,Resnet50Model128
400,1887516.0,5376.758278709458,16,1301.0,TransformerModel256
401,1888468.0,5913.146096549122,16,952.0,GooglenetModel128
402,1888838.0,3884.847020554403,16,370.0,GooglenetModel128
403,1889392.0,43628.841052924734,16,554.0,Resnet50Model128
404,1889453.0,866171.3172373548,16,61.0,DcganModel256
405,1890617.0,17303.191889340393,24,1164.0,VideopredictionModel64
406,1899967.0,195.0,1,9350.0,VideopredictionModel64
407,1913714.0,211.78439402063438,8,13747.0,DeepspeechModel64
408,1920658.0,262.90476499113225,8,6944.0,DeepspeechModel64
409,1924107.0,518.5066198436219,8,3449.0,DeepspeechModel64
410,1925752.0,3199.1453115664717,8,1645.0,GooglenetModel128
411,1965151.0,170.88116352248602,4,39399.0,ChatbotModel256
412,1966130.0,988603.1183140251,4,979.0,DcganModel256
413,1970486.0,296.9434352242084,8,4356.0,GooglenetModel128
414,1974764.0,178384.53450155255,8,4278.0,DeepspeechModel64
415,1989178.0,3384662.1233993764,8,14414.0,GooglenetModel128
416,1989194.0,4364960.748074011,8,16.0,TransformerModel256
417,1989212.0,828007.1596505677,8,18.0,GooglenetModel128
418,1989216.0,724.149848868806,8,4.0,VideopredictionModel64
419,1989244.0,3749696.151673857,8,28.0,Resnet50Model128
420,1989246.0,3772827.5629485743,8,2.0,TransformerModel256
421,1994633.0,1557.5523583458478,8,5387.0,GooglenetModel128
422,1998746.0,2321658.108562295,8,4113.0,Resnet50Model128
423,1999327.0,2564371.8388095084,8,581.0,TransformerModel256
424,1999460.0,1863542.4663389612,8,133.0,VideopredictionModel64
425,1999507.0,41241.25872623778,8,47.0,Resnet50Model128
